#boots	id	seq	opened_by	opened_at	opened_offset	bytes	closed_at
boot	566	566	session	1786907015408	5244519	0	1786907141061
boot	567	567	power	1786907141061	5244519	0	1786907141635
boot	568	568	session	1786907141635	5244519	2743	1786907183551
boot	569	569	mark	1786907183551	5247280	0	1786907200884
boot	570	570	power	1786907200884	5247280	20624	1786908096831
#lines	id	boot_id	ts_wall	stream_offset	terminator	text
line	112285	570	1786907185200	5252989	crlf	Total Installed RAM : 2048 MB (0x0080000000)
line	112286	570	1786907185200	5253035	crlf	UEFI LOG buffer not registered for minidump
line	112287	570	1786907185200	5253080	crlf	Multithread   : ON (Lib ver 1.2)
line	112288	570	1786907185200	5253114	crlf	Init Cores   : 2
line	112289	570	1786907185200	5253132	crlf	Init CPU core 1
line	112290	570	1786907185242	5253151	crlf	TzFastcall() failed for TZ_IO_ACCESS_WRITE_ID, Status = (0x7)
line	112291	570	1786907185242	5253214	crlf	ERROR: Failed to set DLOAD cookie
line	112292	570	1786907185242	5253249	crlf	CONF File   : uefiplatLA.cfg
line	112293	570	1786907185242	5253279	crlf	UEFI Ver    : 6.0.260212.BOOT.MXF.1.0.c1-00460-KODIAKLA-1
line	112294	570	1786907185242	5253338	crlf	Build Info  : 64b Feb 12 2026 16:55:36
line	112295	570	1786907185242	5253378	crlf	Boot Device : eMMC
line	112296	570	1786907185242	5253398	crlf	PROD Mode   : FALSE
line	112297	570	1786907185242	5253419	crlf	Retail      : FALSE
line	112298	570	1786907185242	5253440	crlf	
line	112299	570	1786907185242	5253442	crlf	DTB config    : client[0]..trace[0]..verbose[0]
line	112300	570	1786907185242	5253491	crlf	 - 0x05A6C5000 [ 1154] DxeCore.efi
line	112301	570	1786907185242	5253527	crlf	Loading DxeCore at 0x005A6C5000 EntryPoint=0x005A6C6000
line	112302	570	1786907185295	5253586	crlf	HOBLIST address in DXE = 0x5A4B5018
line	112303	570	1786907185334	5253625	crlf	FV Hob            0x5F800000 - 0x5FBEFFFF
line	112304	570	1786907185334	5253668	crlf	FV Hob            0x5A6F9000 - 0x5AA3DFFF
line	112305	570	1786907185562	5253713	crlf	FV2 Hob           0x5A6F9000 - 0x5AA3DFFF
line	112306	570	1786907185562	5253756	crlf	                  631008B0-B2D1-410A-8B49-2C5C4D8ECC7E - 00000000-0000-0000-0000-000000000000
line	112307	570	1786907185601	5253853	crlf	 - 0x05A641000 [ 1158] PcdDxe.efi
line	112308	570	1786907185601	5253888	crlf	 - 0x05A65E000 [ 1158] EnvDxe.efi
line	112309	570	1786907185601	5253923	crlf	 - 0x05A655000 [ 1159] RscRtDxe.efi
line	112310	570	1786907185601	5253960	crlf	 - 0x05A64D000 [ 1159] SCHandlerRtDxe.efi
line	112311	570	1786907185601	5254003	crlf	 - 0x05A18A000 [ 1159] RuntimeDxe.efi
line	112312	570	1786907185601	5254042	crlf	 - 0x05A634000 [ 1159] ArmCpuDxe.efi
line	112313	570	1786907185601	5254080	crlf	After Create Event Status (0x0)
line	112314	570	1786907185601	5254113	crlf	 - 0x05A62B000 [ 1161] ArmGicDxe.efi
line	112315	570	1786907185601	5254151	crlf	 - 0x05A624000 [ 1161] MetronomeDxe.efi
line	112316	570	1786907185601	5254192	crlf	 - 0x05A61C000 [ 1161] ArmTimerDxe.efi
line	112317	570	1786907185644	5254234	crlf	 - 0x05A612000 [ 1161] SmemDxe.efi
