#boots	id	seq	opened_by	opened_at	opened_offset	bytes	closed_at
boot	542	542	power	1786905439697	5024887	0	1786905441440
boot	543	543	session	1786905441440	5024889	2743	1786905495560
boot	544	544	session	1786905495560	5027652	17355	1786905553677
boot	545	545	session	1786905553677	5045118	0	1786905567256
boot	546	546	power	1786905567256	5027650	0	1786905579210
boot	547	547	power	1786905579210	5045118	19801	1786905816536
#lines	id	boot_id	ts_wall	stream_offset	terminator	text
line	107771	547	1786905571618	5064012	lf	EVT 46 work_submit observed object
line	107772	547	1786905571618	5064047	lf	EVT 47 work_flush begin object
line	107773	547	1786905571618	5064078	lf	EVT 48 work_flush observed object
line	107774	547	1786905571618	5064112	lf	EVT 49 delayable_cancel begin object
line	107775	547	1786905571618	5064149	lf	EVT 50 delayable_cancel observed object
line	107776	547	1786905571618	5064189	lf	EVT 51 sem_limit begin object
line	107777	547	1786905571618	5064219	lf	EVT 52 sem_limit observed object
line	107778	547	1786905571618	5064252	lf	EVT 53 sem_reset begin object
line	107779	547	1786905571666	5064283	lf	EVT 54 sem_reset observed object
line	107780	547	1786905571666	5064316	lf	EVT 55 event_clear begin object
line	107781	547	1786905571705	5064349	lf	EVT 56 event_clear observed object
line	107782	547	1786905571705	5064384	lf	EVT 57 queue_remove begin object
line	107783	547	1786905571705	5064417	lf	EVT 58 queue_remove observed object
line	107784	547	1786905571705	5064453	lf	EVT 59 uptime_monotonic begin object
line	107785	547	1786905571705	5064490	lf	EVT 60 uptime_monotonic observed object
line	107786	547	1786905571705	5064530	lf	KTEST device.oracle PASS
line	107787	547	1786905571705	5064555	lf	KTEST context.oracle PASS
line	107788	547	1786905571705	5064581	lf	KTEST workq.oracle PASS
line	107789	547	1786905571705	5064605	lf	KTEST msgq.oracle PASS
line	107790	547	1786905571705	5064628	lf	KTEST stack.oracle PASS
line	107791	547	1786905571705	5064652	lf	KTEST mem_slab.oracle PASS
line	107792	547	1786905571705	5064679	lf	KTEST pipe.oracle PASS
line	107793	547	1786905571705	5064702	lf	KTEST mem_heap.oracle PASS
line	107794	547	1786905571705	5064729	lf	KTEST poll.oracle PASS
line	107795	547	1786905571705	5064752	lf	KTEST timer.oracle PASS
line	107796	547	1786905571705	5064776	lf	KTEST mbox.oracle PASS
line	107797	547	1786905571705	5064799	lf	KTEST obj_core.oracle PASS
line	107798	547	1786905571705	5064826	lf	KTEST pending.oracle PASS
line	107799	547	1786905571705	5064852	lf	KTEST profiling.oracle PASS
line	107800	547	1786905571705	5064880	lf	KTEST sys_timer.oracle PASS
line	107801	547	1786905571705	5064908	lf	KTEST tickless.oracle PASS
line	107802	547	1786905571705	5064935	lf	KTEST threads.oracle PASS
line	107803	547	1786905571705	5064961	lf	KTEST cleanup.oracle PASS
line	107804	547	1786905571705	5064987	lf	KTEST fatal.oracle PASS
line	107805	547	1786905571705	5065011	lf	KTEST common.oracle PASS
#meta	key	value
meta	pending_tail	sirocco> 
meta	pending_tail_ts	1786908863186
